exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
11861,93SCL24A-ZN,SEC RE NCD 9.15% SR.VIII,0,,0.0000,0.0100,1,ZN,,ZN,NSE,,
12919,931SFL26-Z5,SEC RED NCD 9.31% SR.III,0,,0.0000,0.0100,1,Z5,,Z5,NSE,,
1703,588CG26-SG,SDL CG 5.88% 2026,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23928,965SCL26A-ZB,SEC RE NCD 9.65% SR I,0,,0.0000,0.0100,1,ZB,,ZB,NSE,,
23447,181NSETEST-EQ,181NSETEST,0,,0.0000,0.0500,1,EQ,,EQ,NSE,,
4809,KCPSUGIND-EQ,KCP SUGAR IND CORP LTD.,39.33,,0.0000,0.0100,1,EQ,,EQ,NSE,,
11162,HARSHA-EQ,HARSHA ENGINEERS INT LTD,381.9,,0.0000,0.0500,1,EQ,,EQ,NSE,,
10931,736GS2052-GS,GOI LOAN  7.36% 2052,106.01,,0.0000,0.0100,1,GS,,GS,NSE,,
15815,NXST-RR,NEXUS SELECT TRUST,135.92,,0.0000,0.0100,1,RR,,RR,NSE,,
14106,AUTOIND-EQ,AUTOLINE INDUSTRIES LTD,88.86,,0.0000,0.0100,1,EQ,,EQ,NSE,,
7668,843IHFL29-NC,SEC RE NCD 8.43% SR.VI,930.13,,0.0000,0.0100,1,NC,,NC,NSE,,
20562,812ABFL28-N6,ABFL 8.12% 2028 SR L1,0,,0.0000,0.0100,1,N6,,N6,NSE,,
15384,DHANI-EQ,DHANI SERVICES LIMITED,76.43,,0.0000,0.0100,1,EQ,,EQ,NSE,,
8337,719TN42-SG,SDL TN 7.19% 2042,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22760,745JK54-SG,SDL JK 7.45% 2054,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22145,695WB35-SG,SDL WB 6.95% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21830,759TS46-SG,SDL TS 7.59% 2046,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21185,KCEIL-ST,KAY CEE ENERGY & INFRA L,311.25,,0.0000,0.0500,500,ST,,ST,NSE,,
13373,762GA32A-SG,SDL GA 7.62% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10902,745TS30-SG,SDL TS 7.45% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18168,BPF01D3R-MF,BARODAPAMC - BPF01D3R,0,,0.0000,0.0100,1,MF,,MF,NSE,,
18333,745HR35-SG,SDL HR 7.45% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
5718,SHREMINVIT-IV,SHREM INVIT,0,,0.0000,0.0100,25000,IV,,IV,NSE,,
13690,SAH-BE,SAH POLYMERS LIMITED,84.38,,0.0000,0.0100,1,BE,,BE,NSE,,
18626,885SCL26-N9,SEC RED NCD 8.85% SR. VI,0,,0.0000,0.0100,1,N9,,N9,NSE,,
17210,TRIDHYA-SM,TRIDHYA TECH LIMITED,33,,0.0000,0.0500,3000,SM,,SM,NSE,,
20850,722AS30-SG,SDL AS 7.22% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
15018,MAANALU-BE,MAAN ALUMINIUM LIMITED,109.24,,0.0000,0.0100,1,BE,,BE,NSE,,
20048,9MMFSML-N2,9.00% UNSECURED NCD,1059.51,,0.0000,0.0100,1,N2,,N2,NSE,,
18944,KINGFA-EQ,KINGFA SCI & TEC IND LTD.,2778.9,,0.0000,0.0500,1,EQ,,EQ,NSE,,
26057,NIFTY100 EQL Wgt,,0,,0.0000,0.0000,0,,,INDICES,NSE,,
19456,SGBSEP31II-GB,2.50%GOLDBONDS2031SR-II,8267.83,,0.0000,0.0100,1,GB,,GB,NSE,,
17927,BAYERCROP-EQ,BAYER CROPSCIENCE LTD,4799.95,,0.0000,0.0500,1,EQ,,EQ,NSE,,
14092,767AS33A-SG,SDL AS 7.67% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23534,759RL27-NO,REC 7.59% 2027 SR 232A,0,,0.0000,0.0100,1,NO,,NO,NSE,,
21683,BRNL-EQ,BHARAT ROAD NETWORK LTD,40.64,,0.0000,0.0100,1,EQ,,EQ,NSE,,
25201,736IRED39-N0,IREDA 7.36% 2039 SR XVI,0,,0.0000,0.0100,1,N0,,N0,NSE,,
19755,SHANTHALA-ST,SHANTHALA FMCG PRODUCTS L,0,,0.0000,0.0500,1200,ST,,ST,NSE,,
17661,UNIVPHOTO-BE,UNIVERSUS IMAGINGS LTD,193.59,,0.0000,0.0100,1,BE,,BE,NSE,,
1630,IONEXCHANG-EQ,ION EXCHANGE (INDIA) LTD,556.5,,0.0000,0.0500,1,EQ,,EQ,NSE,,
14379,776MN35-SG,SDL MN 7.76% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10693,MOMENTUM-EQ,BIRLASLAMC - MOMENTUM,29.09,,0.0000,0.0100,1,EQ,,EQ,NSE,,
18067,BPF02IQD-MF,BARODAPAMC BPF02IQD,0,,0.0000,0.0100,1,MF,,MF,NSE,,
9668,HIKAL-EQ,HIKAL LIMITED,338.75,,0.0000,0.0500,1,EQ,,EQ,NSE,,
25668,SAHASRA-SM,SAHASRA ELECTRONIC SOLU L,446.2,,0.0000,0.0500,400,SM,,SM,NSE,,
716,SHRADHA-BE,SHRADHA INFRAPROJECTS LTD,77.92,,0.0000,0.0100,1,BE,,BE,NSE,,
11386,PVTBANIETF-EQ,ICICIPRAMC - ICICIBANKP,24.29,,0.0000,0.0100,1,EQ,,EQ,NSE,,
20406,CBAZAAR-SM,NET AVENUE TECHNOLOGIES L,9.95,,0.0000,0.0500,8000,SM,,SM,NSE,,
13492,939SCL27-ZZ,SEC RE NCD 8.94% SR.VIII,0,,0.0000,0.0100,1,ZZ,,ZZ,NSE,,
21093,TECHLABS-ST,TRIDENT TECHLABS LIMITED,1239.35,,0.0000,0.0500,125,ST,,ST,NSE,,
25692,714TS42-SG,SDL TS 7.14% 2042,0,,0.0000,0.0100,100,SG,,SG,NSE,,
19539,772MZ38-SG,SDL MZ 7.72% 2038,0,,0.0000,0.0100,100,SG,,SG,NSE,,
15193,BGRENERGY-BE,BGR ENERGY SYSTEMS LTD,139.25,,0.0000,0.0100,1,BE,,BE,NSE,,
20395,778NL33-SG,SDL NL 7.78% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
4790,706KL38-SG,SDL KL 7.06% 2038,0,,0.0000,0.0100,100,SG,,SG,NSE,,
8828,GAEL-EQ,GUJARAT AMBUJA EXPORTS LT,117.8,,0.0000,0.0100,1,EQ,,EQ,NSE,,
22341,662WB35-SG,SDL WB 6.62% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18064,BPF02IGG-MF,BARODAPAMC BPF02IGG,0,,0.0000,0.0100,1,MF,,MF,NSE,,
22777,TCL-SM,THAAI CASTING LIMITED,112.05,,0.0000,0.0500,800,SM,,SM,NSE,,
4962,ABSLFTTIDG-MF,BIRLASLAMC - ABSLFTTIDG,0,,0.0000,0.0100,1,MF,,MF,NSE,,
25147,JEYYAM-SM,JEYYAM GLOBAL FOODS LTD,50.35,,0.0000,0.0500,2000,SM,,SM,NSE,,
2385,NAVNETEDUL-EQ,NAVNEET EDUCATION LTD,139.73,,0.0000,0.0100,1,EQ,,EQ,NSE,,
15253,890SFIL23A-NZ,SEC RE NCD 10.03% SR.VIII,0,,0.0000,0.0100,1,NZ,,NZ,NSE,,
17669,744AP43-SG,SDL AP 7.44% 2043,0,,0.0000,0.0100,100,SG,,SG,NSE,,
19169,751MP38-SG,SDL MP 7.51% 2038,0,,0.0000,0.0100,100,SG,,SG,NSE,,
20392,769KA33A-SG,SDL KA 7.69% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
30089,ORIENTCEM-EQ,ORIENT CEMENT LTD.,329.35,,0.0000,0.0500,1,EQ,,EQ,NSE,,
11159,756WB39-SG,SDL WB 7.56% 2039,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23222,765HDFC34-N1,HDFC BANK 7.65% 2034 SR2,0,,0.0000,0.0100,1,N1,,N1,NSE,,
10881,SFMP64GD-MF,SBIAMC - SFMP64GD,0,,0.0000,0.0100,1,MF,,MF,NSE,,
16249,INFIBEAM-EQ,INFIBEAM AVENUES LIMITED,21.26,,0.0000,0.0100,1,EQ,,EQ,NSE,,
15971,72MH28-SG,SDL MH 7.2% 2028,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10966,745SK32-SG,SDL SK 7.45% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
11689,SUPRAJIT-EQ,SUPRAJIT ENGINEERING LTD,389.5,,0.0000,0.0500,1,EQ,,EQ,NSE,,
316,705MZ35-SG,SDL MZ 7.05% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
5677,685MP31-SG,SDL MP 6.85% 2031,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22160,717CG30-SG,SDL CG 7.17% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
11287,UPL-EQ,UPL LIMITED,538.65,,0.0000,0.0500,1,EQ,,EQ,NSE,,
15151,MADHAV-EQ,MADHAV MARBLE & GRANITE,48.19,,0.0000,0.0100,1,EQ,,EQ,NSE,,
24202,731AP44-SG,SDL AP 7.31% 2044,0,,0.0000,0.0100,100,SG,,SG,NSE,,
29260,DENTA-BE,DENTA WATER N INFRA SOL L,0,,0.0000,0.0500,1,BE,,BE,NSE,,
11872,GRANULES-EQ,GRANULES INDIA LIMITED,516.4,,0.0000,0.0500,1,EQ,,EQ,NSE,,
22524,NIF10GETF-EQ,UTIAMC - NIF10GETF,24.75,,0.0000,0.0100,1,EQ,,EQ,NSE,,
25159,RVTH-BE,REVATHI EQUIPMENT INDIA L,1786.25,,0.0000,0.0500,1,BE,,BE,NSE,,
742,COSMOFIRST-EQ,COSMO FIRST LIMITED,721.95,,0.0000,0.0500,1,EQ,,EQ,NSE,,
14139,SBGLP-EQ,SURATWWALA BUS GROUP LTD,111.46,,0.0000,0.0100,1,EQ,,EQ,NSE,,
22477,NOVAAGRI-EQ,NOVA AGRITECH LIMITED,58.5,,0.0000,0.0100,1,EQ,,EQ,NSE,,
11276,768PN42-SG,SDL PN 7.68% 2042,0,,0.0000,0.0100,100,SG,,SG,NSE,,
3626,HEALTHIETF-EQ,ICICIPRAMC - ICICIPHARM,136.07,,0.0000,0.0100,1,EQ,,EQ,NSE,,
10761,SILVERADD-EQ,DSPAMC - DSPSILVETF,87.62,,0.0000,0.0100,1,EQ,,EQ,NSE,,
7986,1060ECL29-NS,SEC RED NCD 10.6% SR. VII,981,,0.0000,0.0100,1,NS,,NS,NSE,,
19951,965SCL25A-NF,SEC RE NCD 9.65% SR I,1000,,0.0000,0.0100,1,NF,,NF,NSE,,
20713,85LTF26-NM,SERENCD 8.50% SR.VI OP11,0,,0.0000,0.0100,1,NM,,NM,NSE,,
22410,663KA30-SG,SDL KA 6.63% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
13536,VIDHIING-EQ,VIDHI SPCLTY F INGRDNTS L,496.05,,0.0000,0.0500,1,EQ,,EQ,NSE,,
6990,684RJ31B-SG,SDL RJ 6.84% 2031,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23198,747GA34-SG,SDL GA 7.47% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
17016,835IFL25-NV,SEC RE NCD 8.35% SR.I,1026,,0.0000,0.0100,1,NV,,NV,NSE,,
3506,TITAN-EQ,TITAN COMPANY LIMITED,3325.9,,0.0000,0.0500,1,EQ,,EQ,NSE,,
29017,950ISF26A-N0,ISF 9.50% 2026,0,,0.0000,0.0100,1,N0,,N0,NSE,,
4161,GS230625C-GS,GOI STRIPS C 230625,0,,0.0000,0.0100,100,GS,,GS,NSE,,
5449,CHEMPLASTS-EQ,CHEMPLAST SANMAR LIMITED,451.4,,0.0000,0.0500,1,EQ,,EQ,NSE,,
20303,GANDHAR-EQ,GANDHAR OIL REFINE IND L,170.75,,0.0000,0.0100,1,EQ,,EQ,NSE,,
3388,691AP40-SG,SDL AP 6.91% 2040,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18391,RBLBANK-EQ,RBL BANK LIMITED,155.56,,0.0000,0.0100,1,EQ,,EQ,NSE,,
18911,745RJ44-SG,SDL RJ 7.45% 2044,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22063,678RJ30-SG,SDL RJ 6.78% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
3575,696AP35-SG,SDL AP 6.96% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
7693,71KA32-SG,SDL KA 7.1% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21940,783MH30-SG,SDL MH 7.83% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
25311,UFIQIPRPVI-MF,UTI-FIIF II-QIP- VI-RDP,0,,0.0000,0.0100,1,MF,,MF,NSE,,
23331,748MH42-SG,SDL MH 7.48% 2042,0,,0.0000,0.0100,100,SG,,SG,NSE,,
27047,MASTERTR-EQ,MASTER TRUST LIMITED,130.09,,0.0000,0.0100,1,EQ,,EQ,NSE,,
17102,752AP39-SG,SDL AP 7.52% 2039,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21259,753AS29-SG,SDL AS 7.53% 2029,0,,0.0000,0.0100,100,SG,,SG,NSE,,
27000,702TN29-SG,SDL TN 7.02% 2029,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22173,654WB35-SG,SDL WB 6.54% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
25354,71TN34-SG,SDL TN 7.1% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22807,830NIRMA25-N0,NIRMA 8.30%2025SRVII TRA,0,,0.0000,0.0100,1,N0,,N0,NSE,,
22623,748MP41-SG,SDL MP 7.48% 2041,0,,0.0000,0.0100,100,SG,,SG,NSE,,
6445,TECHNOE-EQ,TECHNO ELEC & ENG CO. LTD,1030.95,,0.0000,0.0500,1,EQ,,EQ,NSE,,
17940,925IHFL25E-N8,SEC RE NCD 8.30% SR 3,0,,0.0000,0.0100,1,N8,,N8,NSE,,
1765,893NHB29-N6,NHB 8.93 NCD TR II SR 2 B,5939,,0.0000,0.0100,1,N6,,N6,NSE,,
5378,ASAHIINDIA-EQ,ASAHI INDIA GLASS LIMITED,621.15,,0.0000,0.0500,1,EQ,,EQ,NSE,,
10555,782AP42-SG,SDL AP 7.82% 2042,0,,0.0000,0.0100,100,SG,,SG,NSE,,
6961,MENONBE-EQ,MENON BEARINGS LIMITED,106.25,,0.0000,0.0100,1,EQ,,EQ,NSE,,
19300,VISHNUINFR-SM,VISHNUSURYA PROJ N INFR L,227.6,,0.0000,0.0500,500,SM,,SM,NSE,,
19488,762TN53-SG,SDL TN 7.62% 2053,0,,0.0000,0.0100,100,SG,,SG,NSE,,
3193,VMARCIND-ST,V MARC INDIA LIMITED,333.1,,0.0000,0.0500,250,ST,,ST,NSE,,
9888,769GS2043-GS,GOI LOAN 7.69% 2043,0,,0.0000,0.0100,1,GS,,GS,NSE,,
2998,SUVIDHAA-EQ,SUVIDHAA INFOSERVE LTD,5.72,,0.0000,0.0100,1,EQ,,EQ,NSE,,
26123,Nifty MS IT Telcm,,0,,0.0000,0.0000,0,,,INDICES,NSE,,
11939,AMIABLE-SM,AMIABLE LOGISTICS (I) LTD,87,,0.0000,0.0500,1600,SM,,SM,NSE,,
11866,757GJ26-SG,SDL GJ 7.57% 2026,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22513,885MFL29-NJ,MFL 8.85% 2029,0,,0.0000,0.0100,1,NJ,,NJ,NSE,,
17852,747AP32-SG,SDL AP 7.47% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18164,BPF01D1D-MF,BARODAPAMC - BPF01D1D,0,,0.0000,0.0100,1,MF,,MF,NSE,,
18751,KODYTECH-SM,KODY TECHNOLAB LIMITED,1216.7,,0.0000,0.0500,100,SM,,SM,NSE,,
2095,686TS41-SG,SDL TS 6.86% 2041,0,,0.0000,0.0100,100,SG,,SG,NSE,,
22027,701PY26-SG,SDL PY 7.01% 2026,0,,0.0000,0.0100,100,SG,,SG,NSE,,
7205,668GS2031-GS,GOI LOAN 6.68% 2031,0,,0.0000,0.0100,1,GS,,GS,NSE,,
10470,782SK32-SG,SDL SK 7.82% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
29115,723PN37-SG,SDL PN 7.23% 2037,0,,0.0000,0.0100,100,SG,,SG,NSE,,
2259,MOREPENLAB-EQ,MOREPEN LAB. LTD,60.08,,0.0000,0.0100,1,EQ,,EQ,NSE,,
25550,902SCL27C-N1,SEC RE NCD 9.02% SR V,0,,0.0000,0.0100,1,N1,,N1,NSE,,
157,APOLLOHOSP-EQ,APOLLO HOSPITALS ENTER. L,6708.95,,0.0000,0.0500,1,EQ,,EQ,NSE,,
16935,735AP40-SG,SDL AP 7.35% 2040,0,,0.0000,0.0100,100,SG,,SG,NSE,,
27176,NTPCGREEN-EQ,NTPC GREEN ENERGY LIMITED,110.11,,0.0000,0.0100,1,EQ,,EQ,NSE,,
2581,725TS41-SG,SDL TS 7.25% 2041,0,,0.0000,0.0100,100,SG,,SG,NSE,,
14825,777HR33-SG,SDL HR 7.77% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
5394,MOL-EQ,MEGHMANI ORGANICS LIMITED,74.02,,0.0000,0.0100,1,EQ,,EQ,NSE,,
2096,687AP37-SG,SDL AP 6.87% 2037,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10511,UTINIFTETF-EQ,UTIAMC - UTINIFTETF,249.87,,0.0000,0.0100,1,EQ,,EQ,NSE,,
22645,ITALIANE-SM,ITALIAN EDIBLES LIMITED,40,,0.0000,0.0500,2000,SM,,SM,NSE,,
29167,723BOB35-N0,BOB 7.23% 2035 SR VI,0,,0.0000,0.0100,1,N0,,N0,NSE,,
2744,715RJ31A-SG,SDL RJ 7.15% 2031,0,,0.0000,0.0100,100,SG,,SG,NSE,,
128,ROUTE-EQ,ROUTE MOBILE LIMITED,1191.4,,0.0000,0.0500,1,EQ,,EQ,NSE,,
22558,CIF29-NO,SEC RE NCD SR 6,0,,0.0000,0.0100,1,NO,,NO,NSE,,
603,865IRFC29-NA,BOND 8.65% PA TF TI-SIIB,1173.2,,0.0000,0.0100,1,NA,,NA,NSE,,
27005,715KL40-SG,SDL KL 7.15% 2040,0,,0.0000,0.0100,100,SG,,SG,NSE,,
24246,CITI2626-N0,CITI TBILL LINK2026SR814,0,,0.0000,0.0100,1,N0,,N0,NSE,,
22167,717UK29-SG,SDL UK 7.17% 2029,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18197,FISTIP3WDP-MF,FRANTEMAMC - FISTIP3WDP,0,,0.0000,0.0100,1,MF,,MF,NSE,,
18180,FICRFD3DPD-MF,FRANTEMAMC - FICRFD3DPD,0,,0.0000,0.0100,1,MF,,MF,NSE,,
23360,364D270325-TB,GOI TBILL 364D-27/03/25,0,,0.0000,0.0100,100,TB,,TB,NSE,,
13716,762UK33-SG,SDL UK 7.62% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
13718,763TS36-SG,SDL TS 7.63% 2036,0,,0.0000,0.0100,100,SG,,SG,NSE,,
634,IGARASHI-EQ,IGARASHI MOTORS INDIA LTD,609.3,,0.0000,0.0500,1,EQ,,EQ,NSE,,
25725,BANKPSU-EQ,MIRAEAMC - BANKPSU,62.11,,0.0000,0.0100,1,EQ,,EQ,NSE,,
29233,720LT35-N0,LT 7.20% 2035,0,,0.0000,0.0100,1,N0,,N0,NSE,,
9781,782MN32-SG,SDL MN 7.82% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
18755,KALAMANDIR-EQ,SAI SILKS (KALAMANDIR) L,165.45,,0.0000,0.0100,1,EQ,,EQ,NSE,,
25556,SCL25924D-N1,SEC RE NCD SR VI,950,,0.0000,0.0100,1,N1,,N1,NSE,,
19523,764KA32-SG,SDL KA 7.64% 2032,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23195,747CG34-SG,SDL CG 7.47% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
15168,764IRFC31-NO,TAX FREE  7.64% SR. 108A,0,,0.0000,0.0100,1,NO,,NO,NSE,,
23498,744TS53-SG,SDL TS 7.44% 2053,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23204,75MN36-SG,SDL MN 7.5% 2036,0,,0.0000,0.0100,100,SG,,SG,NSE,,
17808,QUAL30IETF-EQ,ICICIPRAMC - ICICIQTY30,20.11,,0.0000,0.0100,1,EQ,,EQ,NSE,,
16745,RBL-EQ,RANE BRAKE LINING LTD,787.85,,0.0000,0.0500,1,EQ,,EQ,NSE,,
25958,715BR34-SG,SDL BR 7.15% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21555,SMSLIFE-BE,SMS LIFESCIENCES (I) LTD,1260.2,,0.0000,0.0500,1,BE,,BE,NSE,,
24533,OILIETF-EQ,ICICIPRAMC - OILIETF,10.24,,0.0000,0.0100,1,EQ,,EQ,NSE,,
20547,BBNPPGOLD-EQ,BARODABNP - BBNPPGOLD,79.2,,0.0000,0.0500,1,EQ,,EQ,NSE,,
395,BEML-EQ,BEML LIMITED,3352.45,,0.0000,0.0500,1,EQ,,EQ,NSE,,
23870,738TN33-SG,SDL TN 7.38% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
14937,CIEINDIA-EQ,CIE AUTOMOTIVE INDIA LTD,451.05,,0.0000,0.0500,1,EQ,,EQ,NSE,,
81,BETA-SM,BETA DRUGS LIMITED,1722.5,,0.0000,0.0500,100,SM,,SM,NSE,,
18211,ORIENTLTD-BE,ORIENT PRESS LIMITED,94,,0.0000,0.0100,1,BE,,BE,NSE,,
4010,PVP-EQ,PVP VENTURES LIMITED,25.87,,0.0000,0.0100,1,EQ,,EQ,NSE,,
18131,YASHO-EQ,YASHO INDUSTRIES LIMITED,1804.15,,0.0000,0.0500,1,EQ,,EQ,NSE,,
6460,SHUBHLAXMI-ST,SHUBHLAXMI JEWEL ART LTD,31.55,,0.0000,0.0500,1000,ST,,ST,NSE,,
1700,532RJ25-SG,SDL RJ 5.32% 2025,0,,0.0000,0.0100,100,SG,,SG,NSE,,
6286,GULPOLY-EQ,GULSHAN POLYOLS LIMITED,162.39,,0.0000,0.0100,1,EQ,,EQ,NSE,,
14211,LRRPL-ST,LEAD REC AND RUB PROD LTD,71.05,,0.0000,0.0500,1500,ST,,ST,NSE,,
23920,744PFCL34-NB,PFC 7.44% 2034 SR 239,0,,0.0000,0.0100,1,NB,,NB,NSE,,
25950,SIHF27-N0,SIHF T-BILL LKD 27 SR 28,0,,0.0000,0.0100,1,N0,,N0,NSE,,
7208,717GS2028-GS,GOI LOAN 7.17% 2028,0,,0.0000,0.0100,1,GS,,GS,NSE,,
22030,722AP30-SG,SDL AP 7.22% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10435,OSEINTRUST-IV,ORIENTAL INFRATRUST,0,,0.0000,0.0100,25000,IV,,IV,NSE,,
24564,736GA34-SG,SDL GA 7.36% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10842,HDFC1406RG-MF,HDFCAMC - HDFC1406RG,0,,0.0000,0.0100,1,MF,,MF,NSE,,
24735,RPEL-EQ,RAGHAV PRODUCTIVITY ENH L,567.75,,0.0000,0.0500,1,EQ,,EQ,NSE,,
16682,PTCIL-EQ,PTC INDUSTRIES LIMITED,14420.85,,0.0000,0.0500,1,EQ,,EQ,NSE,,
23878,737MZ39-SG,SDL MZ 7.37% 2039,0,,0.0000,0.0100,100,SG,,SG,NSE,,
25218,723MZ38-SG,SDL MZ 7.23% 2038,0,,0.0000,0.0100,100,SG,,SG,NSE,,
10579,MARKSANS-EQ,MARKSANS PHARMA LIMITED,227.6,,0.0000,0.0500,1,EQ,,EQ,NSE,,
16235,737NL33-SG,SDL NL 7.37% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
23635,753PN36-SG,SDL PN 7.53% 2036,0,,0.0000,0.0100,100,SG,,SG,NSE,,
16669,BAJAJ-AUTO-EQ,BAJAJ AUTO LIMITED,8398.4,,0.0000,0.0500,1,EQ,,EQ,NSE,,
18142,EMMBI-EQ,EMMBI INDUSTRIES LIMITED,122.84,,0.0000,0.0100,1,EQ,,EQ,NSE,,
27320,708PN34-SG,SDL PN 7.08% 2034,0,,0.0000,0.0100,100,SG,,SG,NSE,,
8647,SFMP61DR-MF,SBIAMC - SFMP61DR,0,,0.0000,0.0100,1,MF,,MF,NSE,,
19716,773RJ33-SG,SDL RJ 7.73% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
25756,VIKASECO-EQ,VIKAS ECOTECH LIMITED,2.9,,0.0000,0.0100,1,EQ,,EQ,NSE,,
27205,716AR44-SG,SDL AR 7.16% 2044,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21,664UP30-SG,SDL UP 6.64% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
24343,736AP48-SG,SDL AP 7.36% 2048,0,,0.0000,0.0100,100,SG,,SG,NSE,,
15391,RACE-EQ,RACE ECO CHAIN LIMITED,324.9,,0.0000,0.0500,1,EQ,,EQ,NSE,,
21868,TIRUPATI-SM,SHREE TIRUPATI BALAJEE,893.9,,0.0000,0.0500,250,SM,,SM,NSE,,
10458,779AP31-SG,SDL AP 7.79% 2031,0,,0.0000,0.0100,100,SG,,SG,NSE,,
7536,714HP33-SG,SDL HP 7.14% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
12311,774KA37-SG,SDL KA 7.74% 2037,0,,0.0000,0.0100,100,SG,,SG,NSE,,
19761,ADFFOODS-EQ,ADF FOODS LIMITED,251.8,,0.0000,0.0500,1,EQ,,EQ,NSE,,
27315,712KL35-SG,SDL KL 7.12% 2035,0,,0.0000,0.0100,100,SG,,SG,NSE,,
997,659UP30-SG,SDL UP 6.59% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
21926,69MN30-SG,SDL MN 6.9% 2030,0,,0.0000,0.0100,100,SG,,SG,NSE,,
14722,NIRMAN-SM,NIRMAN AGRI GENTICS LTD,333.95,,0.0000,0.0500,300,SM,,SM,NSE,,
13587,ACE-EQ,ACTION CONST EQUIP LTD,1237.1,,0.0000,0.0500,1,EQ,,EQ,NSE,,
24520,TUNWAL-SM,TUNWAL E-MOTORS LIMITED,42,,0.0000,0.0500,2000,SM,,SM,NSE,,
10647,774AP31-SG,SDL AP 7.74% 2031,0,,0.0000,0.0100,100,SG,,SG,NSE,,
11211,KANDARP-ST,KANDARP DG SMART BPO LTD,49,,0.0000,0.0500,4000,ST,,ST,NSE,,
4745,BANKINDIA-EQ,BANK OF INDIA,109.51,,0.0000,0.0100,1,EQ,,EQ,NSE,,
7662,850IIFL27-NA,SEC RE NCD 8.50% SR.IV,0,,0.0000,0.0100,1,NA,,NA,NSE,,
11703,ALKEM-EQ,ALKEM LABORATORIES LTD.,4916.05,,0.0000,0.0500,1,EQ,,EQ,NSE,,
26093,Nifty Ind Tourism,,0,,0.0000,0.0000,0,,,INDICES,NSE,,
3022,SDL26BEES-EQ,RELCAPAMC-NETFSDL26,127.12,,0.0000,0.0100,1,EQ,,EQ,NSE,,
10642,795TS37-SG,SDL TS 7.95% 2037,0,,0.0000,0.0100,100,SG,,SG,NSE,,
956,667GS2050-GS,GOI LOAN  6.67% 2050,98.6,,0.0000,0.0100,1,GS,,GS,NSE,,
16035,733NL33-SG,SDL NL 7.33% 2033,0,,0.0000,0.0100,100,SG,,SG,NSE,,
